o_orderkey,o_custkey,o_totalprice,o_orderdate,o_freedelivery
29414,968,69113.23,1997-09-22,False
29476,269,319603.73,1997-09-22,False
19014,733,223168.03,1997-09-23,False
20419,514,89348.72,1997-09-23,False
25795,599,54130.22,1997-09-23,False
26598,253,74715.64,1997-09-23,False
38502,67,157693.77,1997-09-23,False
935,346,142613.13,1997-09-24,False
2944,95,207531.48,1997-09-24,False
24518,784,80216.81,1997-09-24,False
28513,820,234393.46,1997-09-24,False
34053,172,171868.85,1997-09-24,False
13217,662,60297.44,1997-09-25,False
27395,11,44702.45,1997-09-25,False
30753,890,122151.03,1997-09-25,False
5286,809,108011.86,1997-09-26,False
35683,197,111096.59,1997-09-26,False
26340,367,136796.73,1997-09-27,False
1794,977,265675.34,1997-09-28,False
20099,142,204859.5,1997-09-28,False
22438,835,254967.31,1997-09-28,False
25794,598,196017.78,1997-09-28,False
39334,235,179643.9,1997-09-28,False
8549,320,273404.99,1997-09-29,False
32997,1001,48348.05,1997-09-29,False
5541,997,59097.69,1997-09-30,False
10241,190,50659.39,1997-09-30,False
17574,229,23917.92,1997-09-30,False
18690,937,262194.08,1997-09-30,False
19328,925,151207.18,1997-09-30,False
20258,128,21617.96,1997-09-30,False
27043,941,178713.41,1997-09-30,False
29479,59,190726.16,1997-10-01,False
6497,317,32155.43,1997-10-02,False
6821,880,88898.22,1997-10-02,False
11847,706,98897.75,1997-10-02,False
15749,1021,47404.35,1997-10-02,False
16769,416,159919.25,1997-10-02,False
25730,344,30304.13,1997-10-02,False
11142,962,320619.4,1997-10-03,False
19685,674,38884.1,1997-10-03,False
30274,472,184133.01,1997-10-03,False
32257,826,90725.38,1997-10-03,False
35808,121,145041.4,1997-10-03,False
36902,583,141775.37,1997-10-03,False
39520,772,248075.63,1997-10-03,False
5505,661,158712.54,1997-10-04,False
7073,125,108688.88,1997-10-04,False
27234,127,180003.59,1997-10-04,False
35235,64,338113.04,1997-10-04,False
8675,488,118786.62,1997-10-05,False
23905,838,57222.34,1997-10-05,False
28293,982,162773.7,1997-10-05,False
1155,1048,144383.38,1997-10-06,False
17029,127,129799.28,1997-10-06,False
25409,856,77633.84,1997-10-06,False
32674,256,47252.49,1997-10-06,False
37954,577,248552.53,1997-10-06,False
15558,56,277358.12,1997-10-07,False
38855,884,163157.67,1997-10-07,False
16256,388,170827.19,1997-10-08,False
29635,10,185079.3,1997-10-08,False
38407,203,75973.46,1997-10-08,False
4259,727,16429.06,1997-10-09,False
14337,209,230315.94,1997-10-09,False
16931,29,273462.96,1997-10-09,False
17604,139,23191.67,1997-10-09,False
32864,769,213548.89,1997-10-09,False
1667,32,170181.24,1997-10-10,False
9862,7,187327.28,1997-10-10,False
14246,202,135712.51,1997-10-10,False
27621,424,65599.35,1997-10-10,False
28579,913,63152.46,1997-10-10,False
30275,452,80877.48,1997-10-10,False
38373,197,283731.8,1997-10-10,False
7682,892,68762.79,1997-10-11,False
12966,157,46012.94,1997-10-11,False
19013,850,19018.32,1997-10-11,False
23296,919,193468.08,1997-10-11,False
34502,445,92119.89,1997-10-11,False
2884,640,86544.03,1997-10-12,False
5380,1024,160076.74,1997-10-12,False
5734,647,52136.18,1997-10-12,False
38179,287,87250.44,1997-10-12,False
15812,640,133561.31,1997-10-13,False
28192,245,74120.51,1997-10-13,False
39653,563,135374.46,1997-10-13,False
452,418,3369.42,1997-10-14,False
14944,374,81525.21,1997-10-14,False
16833,769,247840.51,1997-10-14,False
18146,1039,27624.78,1997-10-14,False
25539,956,162521.9,1997-10-14,False
30791,616,114008.28,1997-10-14,False
38435,767,8758.55,1997-10-14,False
5797,850,21151.23,1997-10-15,False
13219,374,158005.8,1997-10-15,False
13510,497,108397.89,1997-10-15,False
33190,152,104798.59,1997-10-15,False
9378,320,87920.93,1997-10-16,False
12388,667,281179.66,1997-10-16,False
21062,617,209007.12,1997-10-16,False
26022,521,239590.83,1997-10-16,False
32772,562,185690.61,1997-10-16,False
5413,658,346889.94,1997-10-17,False
19364,830,58756.26,1997-10-17,False
23203,491,164463,1997-10-17,False
31172,280,120553.88,1997-10-17,False
10529,484,148018.38,1997-10-18,False
31203,52,60901.36,1997-10-18,False
34369,454,81732.69,1997-10-18,False
34119,655,170738.09,1997-10-19,False
36545,601,182325.33,1997-10-19,False
30084,917,94503.95,1997-10-20,False
39810,664,36061.17,1997-10-20,False
582,346,178848.78,1997-10-21,False
21316,661,169240.05,1997-10-21,False
29031,151,42279.28,1997-10-21,False
13154,364,248953.38,1997-10-22,False
21984,679,154849.1,1997-10-22,False
34469,655,216677.08,1997-10-22,False
4357,323,103370.66,1997-10-23,False
7143,283,1336.79,1997-10-23,False
14788,835,74946.3,1997-10-23,False
21152,130,278540.9,1997-10-23,False
7360,376,37166.84,1997-10-24,False
16736,199,347568.14,1997-10-24,False
36064,796,119853,1997-10-24,False
7172,94,170189.49,1997-10-25,False
27046,277,59471.48,1997-10-25,False
1184,620,48974.71,1997-10-26,False
1349,446,77923.31,1997-10-26,False
27814,605,189057.74,1997-10-26,False
30594,674,88822.49,1997-10-26,False
16228,13,169490.4,1997-10-27,False
21858,814,182358.84,1997-10-27,False
30019,946,322356.87,1997-10-27,False
25764,784,4400.22,1997-10-28,False
27942,281,197909.99,1997-10-28,False
20260,988,5129.13,1997-10-29,False
28070,49,62448.48,1997-10-29,False
28673,764,11007.53,1997-10-29,False
1251,265,146446.14,1997-10-30,False
1893,871,147097.36,1997-10-30,False
11588,977,140093.19,1997-10-30,False
16583,667,162683.7,1997-10-30,False
519,442,116473.42,1997-10-31,False
7170,22,145637.55,1997-10-31,False
27905,719,172681.79,1997-10-31,False
28997,619,132694.57,1997-10-31,False
30179,1034,205693.12,1997-10-31,False
39940,325,57986.99,1997-10-31,False
9569,886,166866.04,1997-11-01,False
31201,782,4485.39,1997-11-01,False
20290,964,237267.91,1997-11-02,False
34528,946,97582.29,1997-11-02,False
37221,466,4687.48,1997-11-02,False
18339,485,87581.92,1997-11-03,False
28935,580,140823.86,1997-11-03,False
8098,283,91688.9,1997-11-04,False
17536,505,277299.31,1997-11-04,False
18052,49,227753.83,1997-11-04,False
39616,904,268458.89,1997-11-04,False
3203,881,48786.44,1997-11-05,False
6081,985,165501.01,1997-11-05,False
16263,787,157304.48,1997-11-05,False
16516,704,132158.73,1997-11-05,False
30880,656,67823.62,1997-11-05,False
39014,115,184511.52,1997-11-05,False
5476,628,32563.46,1997-11-06,False
5857,862,215233.38,1997-11-06,False
6021,481,200246.08,1997-11-06,False
6307,17,72661.09,1997-11-06,False
21504,58,218665.12,1997-11-06,False
28356,589,5748.08,1997-11-06,False
31559,604,120142.13,1997-11-06,False
33447,613,141847.54,1997-11-06,False
1120,974,134496.47,1997-11-07,False
19072,713,118246.23,1997-11-07,False
26247,535,51705.53,1997-11-07,False
31717,688,98822.09,1997-11-07,False
32162,131,123689.92,1997-11-07,False
35140,934,174241.14,1997-11-07,False
2113,224,111561.18,1997-11-08,False
5348,367,126256.4,1997-11-08,False
8327,805,63257.3,1997-11-08,False
9670,971,167337.9,1997-11-08,False
20423,1010,202050.27,1997-11-08,False
36611,437,109421.24,1997-11-08,False
3170,31,285889.01,1997-11-09,False
19426,616,146340.99,1997-11-09,False
30752,917,86558.44,1997-11-09,False
38499,235,37859.64,1997-11-09,False
38823,655,72976.05,1997-11-09,False
6245,514,110412.74,1997-11-10,False
15360,752,81065.53,1997-11-10,False
18240,931,62535.03,1997-11-10,False
20481,670,94430.23,1997-11-10,False
30212,658,208919.26,1997-11-10,False
37958,716,165347.52,1997-11-10,False
39973,451,248128.78,1997-11-10,False
992,377,189093.54,1997-11-11,False
13029,238,162663.8,1997-11-11,False
25920,886,255375.33,1997-11-11,False
28422,856,23197.77,1997-11-11,False
29059,559,128476.76,1997-11-11,False
34564,691,213175.66,1997-11-11,False
1475,34,224908.14,1997-11-12,False
28065,589,166953.97,1997-11-12,False
35013,940,266653.11,1997-11-12,False
6375,152,263626.55,1997-11-13,False
14304,553,165688.45,1997-11-13,False
20610,10,203028.18,1997-11-13,False
38631,481,198715.76,1997-11-13,False
2561,400,175249.88,1997-11-14,False
9445,649,99797.4,1997-11-14,False
13574,106,61796.49,1997-11-14,False
25415,397,319665.82,1997-11-14,False
34370,785,202493.99,1997-11-14,False
1090,121,52391.36,1997-11-15,False
3904,1039,46034.14,1997-11-15,False
8134,971,169602.76,1997-11-15,False
16131,109,246001.88,1997-11-15,False
22048,509,13881.29,1997-11-15,False
25029,964,50724.54,1997-11-15,False
35175,991,71685.65,1997-11-15,False
4039,197,218629.21,1997-11-16,False
16167,472,187845.72,1997-11-16,False
23651,860,147265.19,1997-11-16,False
25059,218,14303.4,1997-11-16,False
26118,94,75278.33,1997-11-16,False
33829,64,109796.51,1997-11-17,False
39363,914,116355.8,1997-11-17,False
14656,1,25175.7,1997-11-18,False
27651,719,174604.35,1997-11-18,False
35718,743,259305.74,1997-11-18,False
14977,1033,58288.92,1997-11-19,False
19270,280,226155.43,1997-11-19,False
25699,325,195784.15,1997-11-19,False
34759,878,194543.02,1997-11-19,False
35843,835,140119.13,1997-11-19,False
4231,601,178692.62,1997-11-20,False
8355,826,253633,1997-11-20,False
12548,101,211564.21,1997-11-20,False
17731,659,119210.43,1997-11-20,False
36641,247,145611.74,1997-11-20,False
38115,977,241244.49,1997-11-20,False
320,4,42528.64,1997-11-21,False
2372,205,126958.3,1997-11-21,False
8804,938,223737.13,1997-11-21,False
25604,532,243910.55,1997-11-21,False
33506,1000,256297.48,1997-11-21,False
10595,574,21656.9,1997-11-22,False
16292,61,323622.89,1997-11-22,False
27907,1006,25718.33,1997-11-22,False
2464,1015,46124,1997-11-23,False
13477,893,123280.99,1997-11-23,False
14565,911,43702.64,1997-11-23,False
14880,847,142801.39,1997-11-23,False
25222,77,165028.37,1997-11-23,False
31041,1036,59431.68,1997-11-23,False
26019,923,124159.67,1997-11-24,False
192,578,207877.61,1997-11-25,False
6342,202,174290.31,1997-11-25,False
21891,583,17332.65,1997-11-25,False
35015,310,45032.72,1997-11-25,False
39239,725,133066.82,1997-11-25,False
4352,95,30437.85,1997-11-26,False
22310,127,125747.79,1997-11-26,False
28964,791,152171.24,1997-11-26,False
39719,904,159499.48,1997-11-26,False
8708,853,162254.05,1997-11-27,False
17412,907,112134.25,1997-11-27,False
24995,454,59409.92,1997-11-27,False
25383,652,63686.68,1997-11-27,False
36228,500,79934.28,1997-11-27,False
10532,937,251456.42,1997-11-28,False
13856,809,152299.72,1997-11-28,False
133,308,124000.48,1997-11-29,False
15393,295,38468.25,1997-11-29,False
18977,463,111332.58,1997-11-29,False
27943,379,33497.35,1997-11-29,False
3937,655,230305.17,1997-11-30,False
34819,971,47094.93,1997-11-30,False
36711,799,171697.18,1997-11-30,False
15776,581,156333.51,1997-12-01,False
19590,242,18572.93,1997-12-01,False
25890,200,77842.79,1997-12-01,False
27968,443,263956.76,1997-12-01,False
31360,763,133781.27,1997-12-01,False
33286,679,254034.86,1997-12-01,False
2692,433,39115.2,1997-12-02,False
6242,331,165297.23,1997-12-02,False
11904,290,220724.78,1997-12-02,False
25124,632,196709.46,1997-12-02,False
28551,206,346157.1,1997-12-02,False
30368,538,21027.68,1997-12-02,False
34181,826,39196.21,1997-12-02,False
36450,331,143837.56,1997-12-02,False
5280,232,79973.81,1997-12-03,False
14595,142,22248.61,1997-12-03,False
19525,865,246695.7,1997-12-03,False
25190,1004,107458.93,1997-12-03,False
4832,238,122327,1997-12-04,False
8707,685,197454.4,1997-12-04,False
14850,943,210987.09,1997-12-04,False
18018,256,74894.54,1997-12-04,False
26560,533,78104.68,1997-12-04,False
9988,961,94888.8,1997-12-05,False
10694,997,207931.29,1997-12-05,False
17120,313,43810.14,1997-12-05,False
28295,860,134880.99,1997-12-05,False
15008,676,66601.63,1997-12-06,False
15396,1042,140279.85,1997-12-06,False
19968,95,335406.67,1997-12-07,False
20640,526,214756.16,1997-12-07,False
21280,694,238195.4,1997-12-07,False
29568,851,15268.12,1997-12-07,False
9858,979,95492.72,1997-12-08,False
27940,193,102585.49,1997-12-08,False
31778,301,62472.5,1997-12-08,False
2917,637,133389.84,1997-12-09,False
18630,1018,63345.25,1997-12-09,False
25220,457,60514.76,1997-12-09,False
28930,1046,213870.54,1997-12-09,False
28961,290,3969.16,1997-12-09,False
9218,169,28269.12,1997-12-10,False
31459,985,271250.59,1997-12-10,False
31591,481,216162.03,1997-12-10,False
9252,289,68130,1997-12-11,False
4353,505,34160.67,1997-12-12,False
25670,526,173735.9,1997-12-12,False
26403,952,29847.18,1997-12-12,False
29602,161,55068.1,1997-12-12,False
35010,259,10597.6,1997-12-12,False
35943,232,251459.23,1997-12-12,False
1858,997,33259.75,1997-12-13,False
3618,70,168069.07,1997-12-13,False
16705,661,45535.44,1997-12-13,False
34790,292,257368.59,1997-12-13,False
3303,1006,128362.04,1997-12-14,False
29285,824,149771.51,1997-12-14,False
10690,73,45310.83,1997-12-15,False
14560,880,22404.21,1997-12-15,False
18594,778,192643.52,1997-12-15,False
22370,1022,177646.33,1997-12-15,False
22503,176,31720.05,1997-12-15,False
37059,436,158685.91,1997-12-15,False
13057,46,74851.09,1997-12-16,False
32387,571,10338.46,1997-12-16,False
16000,514,177716.53,1997-12-17,False
19460,137,268804.51,1997-12-17,False
30245,536,130867.62,1997-12-17,False
36194,752,180860.21,1997-12-17,False
5730,77,12382.07,1997-12-18,False
7168,430,264873.55,1997-12-18,False
20865,364,310092.26,1997-12-19,False
10402,5,61921.42,1997-12-20,False
27586,259,197534.72,1997-12-20,False
37378,65,140244.47,1997-12-20,False
39077,89,235843.42,1997-12-20,False
39588,193,97057.32,1997-12-20,False
16003,91,219146.19,1997-12-21,False
30338,757,69799.71,1997-12-21,False
33379,254,15540.52,1997-12-21,False
25153,892,28452.3,1997-12-22,False
27522,358,175672.49,1997-12-22,False
1024,25,226043.64,1997-12-23,False
25766,421,5913.52,1997-12-23,False
34534,490,97048,1997-12-23,False
1094,1007,15107.57,1997-12-24,False
13191,149,313612.99,1997-12-24,False
13445,478,18633.01,1997-12-24,False
14757,994,82111.44,1997-12-24,False
39969,901,287719.57,1997-12-24,False
5700,1000,121095.92,1997-12-25,False
19681,682,134024.53,1997-12-25,False
20293,467,181286.42,1997-12-25,False
28705,772,252792.41,1997-12-25,False
32416,229,218951.51,1997-12-25,False
32423,307,100075.26,1997-12-25,False
1408,379,227769.31,1997-12-26,False
20929,595,95639.37,1997-12-26,False
26273,145,289873.33,1997-12-26,False
30115,469,65703.01,1997-12-27,False
11463,98,198961.4,1997-12-28,False
17603,335,99643.43,1997-12-28,False
30017,946,198072.17,1997-12-28,False
38151,952,54475.25,1997-12-28,False
39171,739,240953.59,1997-12-28,False
996,497,48996.4,1997-12-29,False
7011,256,43218.38,1997-12-29,False
9446,952,288592.34,1997-12-29,False
13283,661,100504.44,1997-12-29,False
38113,289,219558.55,1997-12-29,False
39552,874,39184.09,1997-12-29,False
5477,743,202157.56,1997-12-30,False
11172,754,139516.84,1997-12-30,False
32679,364,122726.87,1997-12-30,False
32832,535,211576.98,1997-12-30,False
4901,553,225699.75,1997-12-31,False
20228,595,39178.53,1997-12-31,False
28391,380,195982.02,1997-12-31,False
20064,910,16208.98,1998-01-01,False
36928,721,26278.11,1998-01-01,False
198,772,158504.94,1998-01-02,False
9287,553,13481.28,1998-01-02,False
7396,181,61755.74,1998-01-03,False
11298,565,184365.51,1998-01-03,False
13511,328,125799.11,1998-01-03,False
13733,70,227434.61,1998-01-03,False
28352,385,191979.25,1998-01-03,False
36742,787,77620.61,1998-01-03,False
39299,1001,273744,1998-01-03,False
10405,650,178520.55,1998-01-04,False
13478,227,162674.22,1998-01-04,False
31008,176,147121.32,1998-01-04,False
8129,137,193384.9,1998-01-05,False
8737,577,116564.85,1998-01-05,False
11430,940,3327.12,1998-01-05,False
22692,926,116284.98,1998-01-06,False
2371,131,237652.28,1998-01-07,False
2784,661,125102.8,1998-01-07,False
8197,1049,156346.28,1998-01-07,False
19712,301,148708.2,1998-01-07,False
20544,424,48018.67,1998-01-07,False
1696,25,142081.1,1998-01-08,False
12839,997,170030.45,1998-01-08,False
24354,841,258127.32,1998-01-08,False
26085,229,84797.35,1998-01-08,False
9603,844,278051.09,1998-01-09,False
6087,515,241244.38,1998-01-10,False
19878,196,123868.45,1998-01-10,False
30277,943,128081.72,1998-01-10,False
32867,568,10999.94,1998-01-10,False
33411,401,207414.97,1998-01-10,False
17188,70,127242.64,1998-01-11,False
17605,997,252248.12,1998-01-11,False
31908,130,54567.61,1998-01-11,False
3239,241,189478.54,1998-01-12,False
6659,115,60506.57,1998-01-12,False
15365,784,140643.29,1998-01-12,False
28102,46,33146.1,1998-01-12,False
5442,289,167477.7,1998-01-13,False
9634,670,266426.48,1998-01-13,False
12964,389,221320.99,1998-01-13,False
14917,805,222089.35,1998-01-13,False
16869,149,126291.05,1998-01-13,False
28548,854,183774.96,1998-01-13,False
1157,677,114658.32,1998-01-14,False
16774,337,105231.76,1998-01-14,False
31014,430,220288.6,1998-01-14,False
32039,1033,56737.25,1998-01-14,False
15364,292,142260.15,1998-01-15,False
15746,643,125161.03,1998-01-15,False
16647,575,242853.28,1998-01-15,False
24513,959,61900.22,1998-01-15,False
24736,104,325721.86,1998-01-15,False
35268,268,1835.57,1998-01-15,False
39681,841,197610.71,1998-01-15,False
7237,737,84947.94,1998-01-16,False
12036,587,213874.77,1998-01-16,False
12807,274,34758.35,1998-01-16,False
34887,988,2650.86,1998-01-16,False
35648,512,94057.69,1998-01-16,False
4644,655,104283.26,1998-01-17,False
11141,721,49652.66,1998-01-17,False
15840,197,174509.43,1998-01-17,False
16099,820,117626.48,1998-01-17,False
18882,215,204116.24,1998-01-17,False
27591,394,250202.83,1998-01-17,False
19495,925,75396.9,1998-01-18,False
29477,743,259886.67,1998-01-18,False
23552,712,115709.51,1998-01-19,False
38307,649,105449.2,1998-01-19,False
5412,985,160721.08,1998-01-20,False
15680,929,61503.97,1998-01-20,False
34529,35,131261.79,1998-01-20,False
37856,800,22098.35,1998-01-20,False
7395,871,226632.68,1998-01-21,False
7622,265,72911.56,1998-01-21,False
15975,647,181298.06,1998-01-21,False
19015,526,89791.14,1998-01-21,False
24423,736,25658.94,1998-01-21,False
34466,385,154688.08,1998-01-21,False
37057,796,248275.86,1998-01-21,False
3360,721,241693.24,1998-01-23,False
7718,692,134414.02,1998-01-23,False
14464,1000,29914.36,1998-01-23,False
14593,128,59315.84,1998-01-23,False
29283,581,147021.95,1998-01-23,False
71,25,247712.9,1998-01-24,False
9188,433,194610.25,1998-01-25,False
24389,284,79506.57,1998-01-25,False
28417,4,216269.54,1998-01-25,False
34531,907,84780.88,1998-01-25,False
35174,691,22133.91,1998-01-25,False
38149,788,19128.57,1998-01-25,False
6849,311,137626.55,1998-01-26,False
12678,590,62084.51,1998-01-26,False
18369,373,63244.49,1998-01-26,False
20005,329,119504.94,1998-01-26,False
38183,431,197457.71,1998-01-26,False
21829,532,8371.61,1998-01-27,False
27655,535,41536.37,1998-01-27,False
27937,766,169483.15,1998-01-27,False
1126,1003,69369.23,1998-01-28,False
8738,197,49929.2,1998-01-28,False
10307,208,194572.88,1998-01-28,False
13025,110,137784.79,1998-01-28,False
14149,52,139215.93,1998-01-28,False
17156,1030,193883.53,1998-01-28,False
